date,code,open,high,low,close,volume,amount,turn,pctChg,Open,High,Low,Close,RowIndex
2017-06-02,sh.000001,3094.225,3110.389,3081.848,3105.54,14250492416,154454347776.0,0.004756,0.094,3094.225,3110.389,3081.848,3105.54,1798
2017-06-05,sh.000001,3102.109,3105.505,3084.83,3091.656,13257029888,143429804032.0,0.004423,-0.4471,3102.109,3105.505,3084.83,3091.656,1799
2017-06-06,sh.000001,3084.54,3102.863,3078.787,3102.126,11343996416,127804624896.0,0.003784,0.3387,3084.54,3102.863,3078.787,3102.126,1800
2017-06-07,sh.000001,3101.76,3140.774,3098.95,3140.324,17322901504,194287943680.0,0.005773,1.2313,3101.76,3140.774,3098.95,3140.324,1801
2017-06-08,sh.000001,3136.47,3153.263,3132.827,3150.333,15227766016,178894299136.0,0.005064,0.3187,3136.47,3153.263,3132.827,3150.333,1802
2017-06-09,sh.000001,3147.453,3165.919,3146.107,3158.4,16013633536,181584883712.0,0.005324,0.2561,3147.453,3165.919,3146.107,3158.4,1803
2017-06-12,sh.000001,3149.526,3164.95,3135.314,3139.876,14672942592,170223276032.0,0.004877,-0.5865,3149.526,3164.95,3135.314,3139.876,1804
2017-06-13,sh.000001,3134.008,3155.989,3131.043,3153.742,12831827968,148457869312.0,0.004265,0.4416,3134.008,3155.989,3131.043,3153.742,1805
2017-06-14,sh.000001,3146.748,3149.173,3125.354,3130.674,13834704128,160641228800.0,0.004598,-0.7314,3146.748,3149.173,3125.354,3130.674,1806
2017-06-15,sh.000001,3125.586,3137.585,3117.084,3132.486,14695424512,171124531200.0,0.004883,0.0579,3125.586,3137.585,3117.084,3132.486,1807
2017-06-16,sh.000001,3126.372,3134.251,3117.856,3123.166,12965275904,149215477760.0,0.004306,-0.2975,3126.372,3134.251,3117.856,3123.166,1808
2017-06-19,sh.000001,3122.157,3146.77,3121.778,3144.373,13489175808,151741796352.0,0.00448,0.679,3122.157,3146.77,3121.778,3144.373,1809
2017-06-20,sh.000001,3148.018,3150.464,3134.61,3140.013,14119180288,162498015232.0,0.004687,-0.1387,3148.018,3150.464,3134.61,3140.013,1810
2017-06-21,sh.000001,3148.986,3157.027,3132.617,3156.211,13668826880,167048216576.0,0.004538,0.5159,3148.986,3157.027,3132.617,3156.211,1811
2017-06-22,sh.000001,3152.242,3186.982,3146.643,3147.453,19134400512,220438437888.0,0.006352,-0.2775,3152.242,3186.982,3146.643,3147.453,1812
2017-06-23,sh.000001,3138.444,3158.047,3118.094,3157.873,15484364800,175568523264.0,0.005139,0.3311,3138.444,3158.047,3118.094,3157.873,1813
2017-06-26,sh.000001,3157.002,3187.889,3156.976,3185.443,17357921024,200419303424.0,0.005761,0.8731,3157.002,3187.889,3156.976,3185.443,1814
2017-06-27,sh.000001,3183.419,3193.461,3172.463,3191.196,14820119808,167523799040.0,0.004918,0.1806,3183.419,3193.461,3172.463,3191.196,1815
2017-06-28,sh.000001,3183.633,3193.439,3170.785,3173.201,14651672064,162081099776.0,0.004861,-0.5639,3183.633,3193.439,3170.785,3173.201,1816
2017-06-29,sh.000001,3174.981,3188.774,3174.283,3188.062,12875547136,147249799168.0,0.004268,0.4683,3174.981,3188.774,3174.283,3188.062,1817
2017-06-30,sh.000001,3176.948,3193.241,3171.57,3192.426,12146454272,143195602944.0,0.004026,0.1369,3176.948,3193.241,3171.57,3192.426,1818
2017-07-03,sh.000001,3191.998,3196.286,3177.024,3195.911,14030571776,156575784960.0,0.004645,0.1092,3191.998,3196.286,3177.024,3195.911,1819
2017-07-04,sh.000001,3192.888,3193.064,3174.314,3182.803,14111496704,161454563328.0,0.004671,-0.4101,3192.888,3193.064,3174.314,3182.803,1820
2017-07-05,sh.000001,3179.216,3207.309,3174.708,3207.134,14829648384,173554012160.0,0.004902,0.7645,3179.216,3207.309,3174.708,3207.134,1821
2017-07-06,sh.000001,3203.863,3215.95,3188.773,3212.444,17580928768,202209615872.0,0.005811,0.1656,3203.863,3215.95,3188.773,3212.444,1822
2017-07-07,sh.000001,3203.822,3219.523,3195.29,3217.956,17671541504,201938313216.0,0.005839,0.1716,3203.822,3219.523,3195.29,3217.956,1823
2017-07-10,sh.000001,3208.462,3223.34,3203.208,3212.631,19892801024,222828310528.0,0.006571,-0.1655,3208.462,3223.34,3203.208,3212.631,1824
2017-07-11,sh.000001,3201.516,3226.908,3199.223,3203.037,18783726336,205493366784.0,0.006205,-0.2986,3201.516,3226.908,3199.223,3203.037,1825
2017-07-12,sh.000001,3201.929,3215.196,3177.934,3197.543,18690087936,201799622656.0,0.006167,-0.1715,3201.929,3215.196,3177.934,3197.543,1826
2017-07-13,sh.000001,3192.361,3219.268,3190.339,3218.163,19530361088,210820894720.0,0.006443,0.6449,3192.361,3219.268,3190.339,3218.163,1827
2017-07-14,sh.000001,3212.031,3222.978,3204.852,3222.416,16012677376,174312136704.0,0.005281,0.1322,3212.031,3222.978,3204.852,3222.416,1828
2017-07-17,sh.000001,3219.791,3230.354,3139.503,3176.464,26620527360,274653249536.0,0.008777,-1.426,3219.791,3230.354,3139.503,3176.464,1829
2017-07-18,sh.000001,3159.731,3187.671,3150.128,3187.567,19062306048,196452360192.0,0.00628,0.3495,3159.731,3187.671,3150.128,3187.567,1830
2017-07-19,sh.000001,3181.401,3232.94,3179.73,3230.976,27242072576,269771018240.0,0.008974,1.3618,3181.401,3232.94,3179.73,3230.976,1831
2017-07-20,sh.000001,3227.505,3246.236,3225.432,3244.864,23210839296,245825421312.0,0.007645,0.4298,3227.505,3246.236,3225.432,3244.864,1832
2017-07-21,sh.000001,3236.588,3247.712,3231.955,3237.981,20600325120,221956911104.0,0.006785,-0.2121,3236.588,3247.712,3231.955,3237.981,1833
2017-07-24,sh.000001,3230.898,3261.104,3230.07,3250.598,23305639936,250631192576.0,0.007672,0.3897,3230.898,3261.104,3230.07,3250.598,1834
2017-07-25,sh.000001,3249.137,3261.645,3233.137,3243.689,20557387264,213405499392.0,0.006767,-0.2125,3249.137,3261.645,3233.137,3243.689,1835
2017-07-26,sh.000001,3244.46,3264.848,3228.038,3247.674,21354200576,228460519424.0,0.007029,0.1229,3244.46,3264.848,3228.038,3247.674,1836
2017-07-27,sh.000001,3243.765,3251.926,3220.636,3249.781,22848594432,242572083200.0,0.00752,0.0649,3243.765,3251.926,3220.636,3249.781,1837
2017-07-28,sh.000001,3240.172,3256.37,3232.963,3253.24,18222688000,198428585984.0,0.005996,0.1064,3240.172,3256.37,3232.963,3253.24,1838
2017-07-31,sh.000001,3252.751,3276.946,3251.194,3273.028,24603943936,253525921792.0,0.008094,0.6083,3252.751,3276.946,3251.194,3273.028,1839
2017-08-01,sh.000001,3274.368,3292.638,3273.503,3292.638,23719459328,256419942400.0,0.007801,0.5991,3274.368,3292.638,3273.503,3292.638,1840
2017-08-02,sh.000001,3288.518,3305.431,3282.037,3285.056,26673062912,279352340480.0,0.008759,-0.2303,3288.518,3305.431,3282.037,3285.056,1841
2017-08-03,sh.000001,3279.986,3293.368,3262.155,3272.928,23327700480,243549544448.0,0.007658,-0.3692,3279.986,3293.368,3262.155,3272.928,1842
2017-08-04,sh.000001,3269.318,3287.192,3261.306,3262.08,27590633984,285634760704.0,0.009058,-0.3314,3269.318,3287.192,3261.306,3262.08,1843
2017-08-07,sh.000001,3257.67,3280.103,3243.715,3279.456,23117337856,231874371584.0,0.007589,0.5327,3257.67,3280.103,3243.715,3279.456,1844
2017-08-08,sh.000001,3277.188,3285.483,3269.658,3281.872,25204353792,255770185728.0,0.008267,0.0737,3277.188,3285.483,3269.658,3281.872,1845
2017-08-09,sh.000001,3277.808,3277.943,3263.846,3275.573,23559790592,237815123968.0,0.007728,-0.1919,3277.808,3277.943,3263.846,3275.573,1846
2017-08-10,sh.000001,3269.734,3282.519,3236.182,3261.749,24068462336,251854041088.0,0.007894,-0.422,3269.734,3282.519,3236.182,3261.749,1847
2017-08-11,sh.000001,3237.922,3245.116,3200.748,3208.541,26296299520,266998263808.0,0.008625,-1.6313,3237.922,3245.116,3200.748,3208.541,1848
2017-08-14,sh.000001,3206.043,3240.051,3206.043,3237.36,19034679552,209096077312.0,0.006242,0.8982,3206.043,3240.051,3206.043,3237.36,1849
2017-08-15,sh.000001,3235.229,3263.589,3235.101,3251.261,18229799680,204595859456.0,0.005974,0.4294,3235.229,3263.589,3235.101,3251.261,1850
2017-08-16,sh.000001,3247.852,3248.785,3228.87,3246.451,17685204992,200832532480.0,0.005794,-0.1479,3247.852,3248.785,3228.87,3246.451,1851
2017-08-17,sh.000001,3253.845,3269.138,3251.459,3268.429,20362255104,228376944640.0,0.00667,0.677,3253.845,3269.138,3251.459,3268.429,1852
2017-08-18,sh.000001,3253.243,3275.076,3248.083,3268.724,19112248320,218437742592.0,0.00626,0.009,3253.243,3275.076,3248.083,3268.724,1853
2017-08-21,sh.000001,3274.58,3287.518,3270.475,3286.905,18612248320,209718591488.0,0.006094,0.5562,3274.58,3287.518,3270.475,3286.905,1854
2017-08-22,sh.000001,3287.614,3293.476,3274.941,3290.225,18653799168,222927491072.0,0.006107,0.101,3287.614,3293.476,3274.941,3290.225,1855
2017-08-23,sh.000001,3283.796,3299.457,3274.44,3287.704,17983220736,204330422272.0,0.005887,-0.0766,3283.796,3299.457,3274.44,3287.704,1856
2017-08-24,sh.000001,3287.959,3297.988,3266.358,3271.511,16346893824,186245058560.0,0.005351,-0.4925,3287.959,3297.988,3266.358,3271.511,1857
2017-08-25,sh.000001,3271.46,3331.914,3271.46,3331.522,20583948288,227141029888.0,0.006737,1.8344,3271.46,3331.914,3271.46,3331.522,1858
2017-08-28,sh.000001,3336.126,3375.033,3336.126,3362.651,25746143744,305319882752.0,0.008423,0.9344,3336.126,3375.033,3336.126,3362.651,1859
2017-08-29,sh.000001,3362.06,3374.594,3354.462,3365.226,21950453504,268916097024.0,0.007181,0.0766,3362.06,3374.594,3354.462,3365.226,1860
2017-08-30,sh.000001,3361.82,3376.648,3357.08,3363.626,24686331136,279640797184.0,0.008075,-0.0475,3361.82,3376.648,3357.08,3363.626,1861
2017-08-31,sh.000001,3361.462,3367.358,3340.686,3360.81,23441978112,269133107200.0,0.007668,-0.0837,3361.462,3367.358,3340.686,3360.81,1862
2017-09-01,sh.000001,3365.991,3381.925,3358.472,3367.119,28249758464,313722093568.0,0.009238,0.1877,3365.991,3381.925,3358.472,3367.119,1863
2017-09-04,sh.000001,3369.718,3381.402,3359.13,3379.583,26742785024,296348434432.0,0.008744,0.3702,3369.718,3381.402,3359.13,3379.583,1864
2017-09-05,sh.000001,3377.196,3390.823,3371.57,3384.317,21655294720,245596606464.0,0.00708,0.1401,3377.196,3390.823,3371.57,3384.317,1865
2017-09-06,sh.000001,3372.427,3391.01,3364.764,3385.388,22909078528,262034653184.0,0.007478,0.0316,3372.427,3391.01,3364.764,3385.388,1866
2017-09-07,sh.000001,3383.628,3387.795,3363.176,3365.497,22111868416,264037023744.0,0.007218,-0.5876,3383.628,3387.795,3363.176,3365.497,1867
2017-09-08,sh.000001,3364.427,3380.889,3353.687,3365.242,19840518400,235160227840.0,0.006475,-0.0076,3364.427,3380.889,3353.687,3365.242,1868
2017-09-11,sh.000001,3365.35,3384.81,3360.046,3376.418,21901101824,256888811520.0,0.007146,0.3321,3365.35,3384.81,3360.046,3376.418,1869
2017-09-12,sh.000001,3381.487,3391.069,3370.851,3379.488,27291031808,325024952320.0,0.008902,0.0909,3381.487,3391.069,3370.851,3379.488,1870
2017-09-13,sh.000001,3374.718,3387.139,3366.541,3384.147,19455071488,230733410304.0,0.006346,0.1379,3374.718,3387.139,3366.541,3384.147,1871
2017-09-14,sh.000001,3383.47,3391.643,3361.333,3371.425,22130648832,256744423424.0,0.007218,-0.3759,3383.47,3391.643,3361.333,3371.425,1872
2017-09-15,sh.000001,3365.145,3365.527,3345.328,3353.619,21976581632,252910686208.0,0.007168,-0.5281,3365.145,3365.527,3345.328,3353.619,1873
2017-09-18,sh.000001,3352.513,3371.748,3352.513,3362.858,19031967488,227938635776.0,0.006207,0.2755,3352.513,3371.748,3352.513,3362.858,1874
2017-09-19,sh.000001,3365.531,3370.4,3344.705,3356.844,19112969216,220728729600.0,0.006234,-0.1788,3365.531,3370.4,3344.705,3356.844,1875
2017-09-20,sh.000001,3352.184,3370.097,3346.535,3365.995,19219666176,225839071232.0,0.006267,0.2726,3352.184,3370.097,3346.535,3365.995,1876
2017-09-21,sh.000001,3364.697,3377.884,3356.875,3357.812,19744869632,231946125312.0,0.006438,-0.2431,3364.697,3377.884,3356.875,3357.812,1877
2017-09-22,sh.000001,3347.156,3356.451,3334.984,3352.529,17923400704,206583468032.0,0.005843,-0.1573,3347.156,3356.451,3334.984,3352.529,1878
2017-09-25,sh.000001,3344.588,3350.961,3334.943,3341.548,16962129408,202401689600.0,0.005528,-0.3275,3344.588,3350.961,3334.943,3341.548,1879
2017-09-26,sh.000001,3336.349,3347.162,3332.598,3343.582,13262859520,159039635456.0,0.00432,0.0609,3336.349,3347.162,3332.598,3343.582,1880
2017-09-27,sh.000001,3340.821,3349.694,3340.298,3345.271,14308694528,168981336064.0,0.004659,0.0505,3340.821,3349.694,3340.298,3345.271,1881
2017-09-28,sh.000001,3343.844,3344.6,3336.178,3339.642,14944430080,181955629056.0,0.004866,-0.1683,3343.844,3344.6,3336.178,3339.642,1882
2017-09-29,sh.000001,3340.31,3357.015,3340.31,3348.943,14486244352,175892824064.0,0.004714,0.2785,3340.31,3357.015,3340.31,3348.943,1883
2017-10-09,sh.000001,3403.245,3410.17,3366.965,3374.378,19173605632,227440594944.0,0.006232,0.7595,3403.245,3410.17,3366.965,3374.378,1884
2017-10-10,sh.000001,3373.344,3384.026,3358.795,3382.987,17942384128,231148613632.0,0.00583,0.2551,3373.344,3384.026,3358.795,3382.987,1885
2017-10-11,sh.000001,3381.488,3395.779,3379.163,3388.283,18147670528,231154507776.0,0.005897,0.1565,3381.488,3395.779,3379.163,3388.283,1886
2017-10-12,sh.000001,3385.532,3390.203,3372.533,3386.1,16180937984,201667862528.0,0.005255,-0.0644,3385.532,3390.203,3372.533,3386.1,1887
2017-10-13,sh.000001,3384.488,3395.748,3383.239,3390.523,13995476480,181118459904.0,0.004545,0.1306,3384.488,3395.748,3383.239,3390.523,1888
2017-10-16,sh.000001,3393.205,3400.511,3374.768,3378.47,17433061888,221650690048.0,0.00566,-0.3555,3393.205,3400.511,3374.768,3378.47,1889
2017-10-17,sh.000001,3373.234,3382.407,3365.564,3372.04,12538172416,162910826496.0,0.00407,-0.1903,3373.234,3382.407,3365.564,3372.04,1890
2017-10-18,sh.000001,3373.528,3383.232,3371.924,3381.793,15722879232,194298765312.0,0.005104,0.2892,3373.528,3383.232,3371.924,3381.793,1891
2017-10-19,sh.000001,3374.644,3378.735,3359.628,3370.172,15847649536,187921293312.0,0.005144,-0.3436,3374.644,3378.735,3359.628,3370.172,1892
2017-10-20,sh.000001,3363.513,3379.765,3360.1,3378.648,12717285120,155065094144.0,0.004127,0.2515,3363.513,3379.765,3360.1,3378.648,1893
2017-10-23,sh.000001,3382.28,3385.285,3374.705,3380.699,13084628992,164369440768.0,0.004245,0.0607,3382.28,3385.285,3374.705,3380.699,1894
2017-10-24,sh.000001,3376.598,3388.688,3374.124,3388.247,13989751040,178552877056.0,0.004539,0.2233,3376.598,3388.688,3374.124,3388.247,1895
2017-10-25,sh.000001,3384.857,3398.304,3382.033,3396.897,12313122304,160060698624.0,0.003993,0.2553,3384.857,3398.304,3382.033,3396.897,1896
2017-10-26,sh.000001,3397.519,3414.241,3391.454,3407.567,18376862464,238596128768.0,0.005959,0.3141,3397.519,3414.241,3391.454,3407.567,1897
2017-10-27,sh.000001,3404.497,3421.102,3402.114,3416.812,17025717248,212377186304.0,0.005518,0.2713,3404.497,3421.102,3402.114,3416.812,1898
2017-10-30,sh.000001,3413.867,3419.731,3357.276,3390.337,20834928640,257776652288.0,0.006753,-0.7748,3413.867,3419.731,3357.276,3390.337,1899
2017-10-31,sh.000001,3380.999,3397.098,3376.123,3393.341,15349820672,199929585664.0,0.004975,0.0886,3380.999,3397.098,3376.123,3393.341,1900
2017-11-01,sh.000001,3393.967,3410.351,3388.597,3395.912,18056612608,231978377216.0,0.005852,0.0758,3393.967,3410.351,3388.597,3395.912,1901
2017-11-02,sh.000001,3391.652,3391.652,3372.213,3383.309,16686426624,210014969856.0,0.005408,-0.3711,3391.652,3391.652,3372.213,3383.309,1902
2017-11-03,sh.000001,3377.735,3380.57,3347.36,3371.744,17271479040,207437946880.0,0.005597,-0.3418,3377.735,3380.57,3347.36,3371.744,1903
2017-11-06,sh.000001,3369.685,3389.382,3356.533,3388.174,15463646720,204311224320.0,0.00501,0.4873,3369.685,3389.382,3356.533,3388.174,1904
2017-11-07,sh.000001,3389.472,3415.148,3387.945,3413.574,19057174528,242595950592.0,0.006173,0.7497,3389.472,3415.148,3387.945,3413.574,1905
2017-11-08,sh.000001,3409.147,3434.491,3404.881,3415.46,18543646976,242025594880.0,0.006006,0.0552,3409.147,3434.491,3404.881,3415.46,1906
2017-11-09,sh.000001,3410.672,3428.77,3408.618,3427.794,15865042688,205433671680.0,0.005139,0.3611,3410.672,3428.77,3408.618,3427.794,1907
2017-11-10,sh.000001,3423.184,3438.792,3414.328,3432.673,18927650304,255772110848.0,0.00613,0.1423,3423.184,3438.792,3414.328,3432.673,1908
2017-11-13,sh.000001,3435.183,3449.163,3435.084,3447.835,20538905344,266738130944.0,0.006652,0.4417,3435.183,3449.163,3435.084,3447.835,1909
2017-11-14,sh.000001,3446.545,3450.494,3419.691,3429.548,19647267328,267435421696.0,0.006363,-0.5304,3446.545,3450.494,3419.691,3429.548,1910
2017-11-15,sh.000001,3416.211,3423.749,3396.381,3402.524,16879207680,239734190080.0,0.005466,-0.788,3416.211,3423.749,3396.381,3402.524,1911
2017-11-16,sh.000001,3393.193,3409.653,3390.588,3399.25,15668433152,220862464000.0,0.005069,-0.0962,3393.193,3409.653,3390.588,3399.25,1912
2017-11-17,sh.000001,3392.683,3403.285,3373.295,3382.907,24945815296,313750355968.0,0.00807,-0.4808,3392.683,3403.285,3373.295,3382.907,1913
2017-11-20,sh.000001,3361.356,3393.106,3337.116,3392.398,17652468224,228308135936.0,0.00571,0.2806,3361.356,3393.106,3337.116,3392.398,1914
2017-11-21,sh.000001,3382.359,3419.802,3377.598,3410.497,19687180288,265303851008.0,0.006367,0.5335,3382.359,3419.802,3377.598,3410.497,1915
2017-11-22,sh.000001,3417.331,3442.177,3404.286,3430.464,21356709376,273674731520.0,0.006907,0.5855,3417.331,3442.177,3404.286,3430.464,1916
2017-11-23,sh.000001,3425.009,3429.423,3342.332,3351.918,21526539264,270469025792.0,0.006962,-2.2897,3425.009,3429.423,3342.332,3351.918,1917
2017-11-24,sh.000001,3340.384,3360.745,3328.333,3353.82,15956966400,207623884800.0,0.005161,0.0567,3340.384,3360.745,3328.333,3353.82,1918
2017-11-27,sh.000001,3346.656,3347.05,3315.264,3322.229,16643917056,205803397120.0,0.005382,-0.9419,3346.656,3347.05,3315.264,3322.229,1919
2017-11-28,sh.000001,3311.232,3333.799,3300.78,3333.657,13824780032,167062933504.0,0.00447,0.344,3311.232,3333.799,3300.78,3333.657,1920
2017-11-29,sh.000001,3335.567,3343.062,3305.572,3337.862,18380593152,217769439232.0,0.005942,0.1261,3335.567,3343.062,3305.572,3337.862,1921
2017-11-30,sh.000001,3328.642,3340.92,3306.283,3317.188,15659585024,192076783616.0,0.005062,-0.6194,3328.642,3340.92,3306.283,3317.188,1922
2017-12-01,sh.000001,3315.105,3324.516,3302.439,3317.617,13919830016,177490259968.0,0.0045,0.0129,3315.105,3324.516,3302.439,3317.617,1923
2017-12-04,sh.000001,3310.381,3323.996,3304.103,3309.618,14805328896,185025359872.0,0.004785,-0.2411,3310.381,3323.996,3304.103,3309.618,1924
2017-12-05,sh.000001,3301.69,3315.737,3300.511,3303.675,20827886336,243489599488.0,0.006731,-0.1796,3301.69,3315.737,3300.511,3303.675,1925
2017-12-06,sh.000001,3291.312,3296.201,3254.61,3293.964,15160445184,179174379520.0,0.004895,-0.2939,3291.312,3296.201,3254.61,3293.964,1926
2017-12-07,sh.000001,3283.279,3291.281,3259.163,3272.054,13210589952,161764589568.0,0.004266,-0.6652,3283.279,3291.281,3259.163,3272.054,1927
2017-12-08,sh.000001,3264.477,3297.13,3258.759,3289.992,13320931328,165761650688.0,0.004301,0.5482,3264.477,3297.13,3258.759,3289.992,1928
2017-12-11,sh.000001,3290.488,3322.673,3288.294,3322.195,13196598528,172986433536.0,0.004258,0.9788,3290.488,3322.673,3288.294,3322.195,1929
2017-12-12,sh.000001,3320.31,3320.31,3280.329,3280.813,12460482816,160978616320.0,0.004021,-1.2456,3320.31,3320.31,3280.329,3280.813,1930
2017-12-13,sh.000001,3278.396,3304.01,3273.324,3303.037,11199864832,145295310848.0,0.003614,0.6774,3278.396,3304.01,3273.324,3303.037,1931
2017-12-14,sh.000001,3302.932,3309.529,3282.573,3292.438,12054423552,151346085888.0,0.003889,-0.3209,3302.932,3309.529,3282.573,3292.438,1932
2017-12-15,sh.000001,3287.529,3287.529,3259.388,3266.137,13094061824,161877917696.0,0.004225,-0.7988,3287.529,3287.529,3259.388,3266.137,1933
2017-12-18,sh.000001,3268.033,3280.543,3254.177,3267.922,12070038784,149738225664.0,0.003894,0.0547,3268.033,3280.543,3254.177,3267.922,1934
2017-12-19,sh.000001,3266.019,3296.939,3266.019,3296.538,11514013440,150786584576.0,0.003713,0.8757,3266.019,3296.939,3266.019,3296.538,1935
2017-12-20,sh.000001,3296.74,3300.212,3276.12,3287.605,13774511872,167961849856.0,0.004442,-0.271,3296.74,3300.212,3276.12,3287.605,1936
2017-12-21,sh.000001,3281.117,3309.223,3267.404,3300.059,14212792832,173740097536.0,0.004583,0.3788,3281.117,3309.223,3267.404,3300.059,1937
2017-12-22,sh.000001,3297.685,3307.327,3293.441,3297.063,12404732672,152099442688.0,0.004,-0.0908,3297.685,3307.327,3293.441,3297.063,1938
2017-12-25,sh.000001,3296.21,3312.299,3270.44,3280.461,14689363456,177293590528.0,0.004737,-0.5035,3296.21,3312.299,3270.44,3280.461,1939
2017-12-26,sh.000001,3277.837,3307.299,3274.327,3306.124,14243450112,174679265280.0,0.004585,0.7823,3277.837,3307.299,3274.327,3306.124,1940
2017-12-27,sh.000001,3302.461,3307.079,3270.349,3275.782,16267489024,198264676352.0,0.005237,-0.9178,3302.461,3307.079,3270.349,3275.782,1941
2017-12-28,sh.000001,3272.291,3304.096,3263.728,3296.384,17537167104,208019861504.0,0.005645,0.6289,3272.291,3304.096,3263.728,3296.384,1942
2017-12-29,sh.000001,3295.246,3308.224,3292.769,3307.172,14158683648,170356756480.0,0.004553,0.3273,3295.246,3308.224,3292.769,3307.172,1943
2018-01-02,sh.000001,3314.03,3349.053,3314.03,3348.325,20227886080,227788460032.0,0.006482,1.2444,3314.03,3349.053,3314.03,3348.325,1944
2018-01-03,sh.000001,3347.742,3379.915,3345.288,3369.108,21383614976,258366521344.0,0.00685,0.6207,3347.742,3379.915,3345.288,3369.108,1945
2018-01-04,sh.000001,3371.0,3392.826,3365.295,3385.71,20695528704,243090767872.0,0.006629,0.4928,3371.0,3392.826,3365.295,3385.71,1946
2018-01-05,sh.000001,3386.464,3402.069,3380.245,3391.75,21306068224,248187842560.0,0.006824,0.1784,3386.464,3402.069,3380.245,3391.75,1947
2018-01-08,sh.000001,3391.552,3412.73,3384.559,3409.479,23616510720,286213218304.0,0.007556,0.5227,3391.552,3412.73,3384.559,3409.479,1948
2018-01-09,sh.000001,3406.111,3417.227,3403.586,3413.899,19148855040,238249975808.0,0.006126,0.1296,3406.111,3417.227,3403.586,3413.899,1949
2018-01-10,sh.000001,3414.112,3430.213,3398.842,3421.834,20909499648,254515441664.0,0.006689,0.2324,3414.112,3430.213,3398.842,3421.834,1950
2018-01-11,sh.000001,3415.585,3426.482,3405.639,3425.344,17381213184,218414133248.0,0.005561,0.1026,3415.585,3426.482,3405.639,3425.344,1951
2018-01-12,sh.000001,3423.879,3435.423,3417.98,3428.94,17406340352,215961456640.0,0.005569,0.105,3423.879,3435.423,3417.98,3428.94,1952
2018-01-15,sh.000001,3428.95,3442.5,3402.312,3410.488,23200928256,286362734592.0,0.007422,-0.5381,3428.95,3442.5,3402.312,3410.488,1953
2018-01-16,sh.000001,3403.469,3437.582,3401.96,3436.594,21147546880,266578817024.0,0.006766,0.7655,3403.469,3437.582,3401.96,3436.594,1954
2018-01-17,sh.000001,3438.576,3465.204,3430.511,3444.671,26104503040,316532678656.0,0.008351,0.235,3438.576,3465.204,3430.511,3444.671,1955
2018-01-18,sh.000001,3449.881,3476.546,3448.788,3474.754,22003955456,267692642304.0,0.007039,0.8733,3449.881,3476.546,3448.788,3474.754,1956
2018-01-19,sh.000001,3481.62,3498.434,3474.291,3487.864,24753673216,294189072384.0,0.007914,0.3773,3481.62,3498.434,3474.291,3487.864,1957
2018-01-22,sh.000001,3476.993,3503.385,3475.673,3501.362,21748753408,261295714304.0,0.006954,0.387,3476.993,3503.385,3475.673,3501.362,1958
2018-01-23,sh.000001,3504.343,3547.222,3504.343,3546.504,23870590464,282091888640.0,0.007627,1.2893,3504.343,3547.222,3504.343,3546.504,1959
2018-01-24,sh.000001,3553.478,3569.489,3527.111,3559.465,25295449600,307629215744.0,0.00808,0.3655,3553.478,3569.489,3527.111,3559.465,1960
2018-01-25,sh.000001,3555.167,3571.48,3528.034,3548.307,24341342208,287989534720.0,0.007776,-0.3135,3555.167,3571.48,3528.034,3548.307,1961
2018-01-26,sh.000001,3535.493,3574.904,3534.195,3558.128,22269829632,258149515264.0,0.007114,0.2768,3535.493,3574.904,3534.195,3558.128,1962
2018-01-29,sh.000001,3563.64,3587.032,3510.268,3523.0,23602696448,285417005056.0,0.007538,-0.9873,3563.64,3587.032,3510.268,3523.0,1963
2018-01-30,sh.000001,3511.5,3523.051,3484.655,3488.009,18636997632,224681693184.0,0.00595,-0.9932,3511.5,3523.051,3484.655,3488.009,1964
2018-01-31,sh.000001,3470.508,3495.453,3454.725,3480.833,20725340416,242657959936.0,0.006616,-0.2057,3470.508,3495.453,3454.725,3480.833,1965
2018-02-01,sh.000001,3478.67,3495.093,3424.418,3446.979,26050470656,292882255872.0,0.008315,-0.9726,3478.67,3495.093,3424.418,3446.979,1966
2018-02-02,sh.000001,3419.224,3463.163,3388.859,3462.08,20812055040,236278755328.0,0.006643,0.4381,3419.224,3463.163,3388.859,3462.08,1967
2018-02-05,sh.000001,3411.669,3487.721,3406.24,3487.497,21767375360,252198768640.0,0.006948,0.7342,3411.669,3487.721,3406.24,3487.497,1968
2018-02-06,sh.000001,3418.01,3440.124,3364.216,3370.652,28055547648,318818541568.0,0.008955,-3.3504,3418.01,3440.124,3364.216,3370.652,1969
2018-02-07,sh.000001,3412.744,3425.537,3304.007,3309.259,26093971456,295264428032.0,0.008328,-1.8214,3412.744,3425.537,3304.007,3309.259,1970
2018-02-08,sh.000001,3281.045,3307.162,3225.711,3262.05,20126249984,222348685312.0,0.006424,-1.4266,3281.045,3307.162,3225.711,3262.05,1971
2018-02-09,sh.000001,3172.85,3180.11,3062.742,3129.85,25638917632,272095088640.0,0.008181,-4.0527,3172.85,3180.11,3062.742,3129.85,1972
2018-02-12,sh.000001,3128.37,3168.125,3113.605,3154.125,15331083008,171003183104.0,0.00489,0.7756,3128.37,3168.125,3113.605,3154.125,1973
2018-02-13,sh.000001,3176.106,3219.216,3176.106,3184.958,15152759808,172045205504.0,0.004833,0.9775,3176.106,3219.216,3176.106,3184.958,1974
2018-02-14,sh.000001,3188.247,3203.496,3171.383,3199.158,10032282624,114552201216.0,0.003193,0.4458,3188.247,3203.496,3171.383,3199.158,1975
